[Name]
Series 1 at Qout

[Data]
Time [ s ],Qout [ kg m s^-3 ]
2.67000000e+003, 6.88795715e+002
2.68000000e+003, 6.88795654e+002
2.69000000e+003, 6.86967590e+002
2.70000000e+003, 6.86967651e+002
2.71000000e+003, 6.85143250e+002
2.72000000e+003, 6.85143127e+002
2.73000000e+003, 6.83307800e+002
2.74000000e+003, 6.83307617e+002
2.75000000e+003, 6.81481262e+002
2.76000000e+003, 6.81481262e+002
2.77000000e+003, 6.79656433e+002
2.78000000e+003, 6.79656311e+002
2.79000000e+003, 6.77827637e+002
2.80000000e+003, 6.77827637e+002
2.81000000e+003, 6.76017151e+002
2.82000000e+003, 6.76017029e+002
2.83000000e+003, 6.74226990e+002
2.84000000e+003, 6.74227112e+002
2.85000000e+003, 6.72458557e+002
2.86000000e+003, 6.72458496e+002
2.87000000e+003, 6.70731750e+002
2.88000000e+003, 6.70731323e+002
2.89000000e+003, 6.69044250e+002
2.90000000e+003, 6.69044373e+002
2.91000000e+003, 6.67377136e+002
2.92000000e+003, 6.67377014e+002
2.93000000e+003, 6.65721313e+002
2.94000000e+003, 6.65721191e+002
2.95000000e+003, 6.64070251e+002
2.96000000e+003, 6.64070007e+002
2.97000000e+003, 6.62427429e+002
2.98000000e+003, 6.62427307e+002
2.99000000e+003, 6.60795776e+002
3.00000000e+003, 6.60795898e+002
3.01000000e+003, 6.59161560e+002
3.02000000e+003, 6.59161499e+002
3.03000000e+003, 6.57525879e+002
3.04000000e+003, 6.57526062e+002
3.05000000e+003, 6.55890869e+002
3.06000000e+003, 6.55890930e+002
3.07000000e+003, 6.54268311e+002
3.08000000e+003, 6.54268250e+002
3.09000000e+003, 6.52649719e+002
3.10000000e+003, 6.52649475e+002
3.11000000e+003, 6.51014893e+002
3.12000000e+003, 6.51014832e+002
3.13000000e+003, 6.49362000e+002
3.14000000e+003, 6.49362061e+002
3.15000000e+003, 6.47697327e+002
3.16000000e+003, 6.47697266e+002
3.17000000e+003, 6.46007690e+002
3.18000000e+003, 6.46007751e+002
3.19000000e+003, 6.44289185e+002
3.20000000e+003, 6.44289246e+002
3.21000000e+003, 6.42541321e+002
3.22000000e+003, 6.42541382e+002
3.23000000e+003, 6.40773010e+002
3.24000000e+003, 6.40772949e+002
3.25000000e+003, 6.38990845e+002
3.26000000e+003, 6.38990784e+002
3.27000000e+003, 6.37195129e+002
3.28000000e+003, 6.37195129e+002
3.29000000e+003, 6.35399231e+002
3.30000000e+003, 6.35399292e+002
3.31000000e+003, 6.33609802e+002
3.32000000e+003, 6.33609802e+002
3.33000000e+003, 6.31826416e+002
3.34000000e+003, 6.31826416e+002
3.35000000e+003, 6.30052673e+002
3.36000000e+003, 6.30052673e+002
3.37000000e+003, 6.28285095e+002
3.38000000e+003, 6.28285095e+002
3.39000000e+003, 6.26519897e+002
3.40000000e+003, 6.26519958e+002
3.41000000e+003, 6.24761047e+002
3.42000000e+003, 6.24760986e+002
3.43000000e+003, 6.22998779e+002
3.44000000e+003, 6.22998779e+002
3.45000000e+003, 6.21230042e+002
3.46000000e+003, 6.21230103e+002
3.47000000e+003, 6.19458984e+002
3.48000000e+003, 6.19459045e+002
3.49000000e+003, 6.17695374e+002
3.50000000e+003, 6.17695374e+002
3.51000000e+003, 6.15942749e+002
3.52000000e+003, 6.15942810e+002
3.53000000e+003, 6.14211121e+002
3.54000000e+003, 6.14210999e+002
3.55000000e+003, 6.12497742e+002
3.56000000e+003, 6.12497681e+002
3.57000000e+003, 6.10805237e+002
3.58000000e+003, 6.10805237e+002
3.59000000e+003, 6.09129395e+002
3.60000000e+003, 6.09129333e+002
3.61000000e+003, 6.07464661e+002
3.62000000e+003, 6.07464539e+002
3.63000000e+003, 6.05814941e+002
3.64000000e+003, 6.05814941e+002
3.65000000e+003, 6.04177002e+002
3.66000000e+003, 6.04177002e+002
3.67000000e+003, 6.02544128e+002
3.68000000e+003, 6.02544189e+002
3.69000000e+003, 6.00915894e+002
3.70000000e+003, 6.00915894e+002
3.71000000e+003, 5.99288696e+002
3.72000000e+003, 5.99288574e+002
3.73000000e+003, 5.97666992e+002
3.74000000e+003, 5.97666992e+002
3.75000000e+003, 5.96058289e+002
3.76000000e+003, 5.96058228e+002
3.77000000e+003, 5.94455811e+002
3.78000000e+003, 5.94455750e+002
3.79000000e+003, 5.92851257e+002
3.80000000e+003, 5.92851257e+002
3.81000000e+003, 5.91250061e+002
3.82000000e+003, 5.91250000e+002
3.83000000e+003, 5.89644897e+002
3.84000000e+003, 5.89644897e+002
3.85000000e+003, 5.88043335e+002
3.86000000e+003, 5.88043274e+002
3.87000000e+003, 5.86443848e+002
3.88000000e+003, 5.86443848e+002
3.89000000e+003, 5.84849304e+002
3.90000000e+003, 5.84849365e+002
3.91000000e+003, 5.83260498e+002
3.92000000e+003, 5.83260498e+002
3.93000000e+003, 5.81683899e+002
3.94000000e+003, 5.81683960e+002
3.95000000e+003, 5.80125183e+002
3.96000000e+003, 5.80125183e+002
3.97000000e+003, 5.78580078e+002
3.98000000e+003, 5.78579956e+002
3.99000000e+003, 5.77048889e+002
4.00000000e+003, 5.77048950e+002
4.01000000e+003, 5.75529053e+002
4.02000000e+003, 5.74791931e+002
4.03000000e+003, 5.74791931e+002
4.04000000e+003, 5.73261414e+002
4.05000000e+003, 5.73261414e+002
4.06000000e+003, 5.71731995e+002
4.07000000e+003, 5.71732056e+002
4.08000000e+003, 5.70199219e+002
4.09000000e+003, 5.70199280e+002
4.10000000e+003, 5.68653320e+002
4.11000000e+003, 5.68653381e+002
4.12000000e+003, 5.67099243e+002
4.13000000e+003, 5.67099304e+002
4.14000000e+003, 5.65543396e+002
4.15000000e+003, 5.65543396e+002
4.16000000e+003, 5.63987610e+002
4.17000000e+003, 5.63987549e+002
4.18000000e+003, 5.62438965e+002
4.19000000e+003, 5.62438965e+002
4.20000000e+003, 5.60903015e+002
4.21000000e+003, 5.60902954e+002
4.22000000e+003, 5.59380798e+002
4.23000000e+003, 5.59380798e+002
4.24000000e+003, 5.57871216e+002
4.25000000e+003, 5.57871216e+002
4.26000000e+003, 5.56373596e+002
4.27000000e+003, 5.56373596e+002
4.28000000e+003, 5.54883850e+002
4.29000000e+003, 5.54883850e+002
4.30000000e+003, 5.53400452e+002
4.31000000e+003, 5.53400391e+002
4.32000000e+003, 5.51921021e+002
4.33000000e+003, 5.51921021e+002
4.34000000e+003, 5.50443726e+002
4.35000000e+003, 5.50443665e+002
4.36000000e+003, 5.48967468e+002
4.37000000e+003, 5.48967468e+002
4.38000000e+003, 5.47497253e+002
4.39000000e+003, 5.47497253e+002
4.40000000e+003, 5.46027588e+002
4.41000000e+003, 5.46027588e+002
4.42000000e+003, 5.44555542e+002
4.43000000e+003, 5.44555481e+002
4.44000000e+003, 5.43081360e+002
4.45000000e+003, 5.43081360e+002
4.46000000e+003, 5.41609741e+002
4.47000000e+003, 5.41609741e+002
4.48000000e+003, 5.40140564e+002
4.49000000e+003, 5.40140503e+002
4.50000000e+003, 5.38667236e+002
4.51000000e+003, 5.38667297e+002
4.52000000e+003, 5.37196777e+002
4.53000000e+003, 5.37196716e+002
4.54000000e+003, 5.35730469e+002
4.55000000e+003, 5.35020630e+002
4.56000000e+003, 5.35020630e+002
4.57000000e+003, 5.33544678e+002
4.58000000e+003, 5.33544617e+002
4.59000000e+003, 5.32078003e+002
4.60000000e+003, 5.32078003e+002
4.61000000e+003, 5.30615417e+002
4.62000000e+003, 5.30615356e+002
4.63000000e+003, 5.29158081e+002
4.64000000e+003, 5.29158142e+002
4.65000000e+003, 5.27703979e+002
4.66000000e+003, 5.27703918e+002
4.67000000e+003, 5.26251953e+002
4.68000000e+003, 5.26251953e+002
4.69000000e+003, 5.24798584e+002
4.70000000e+003, 5.24798584e+002
4.71000000e+003, 5.23342163e+002
4.72000000e+003, 5.23342102e+002
4.73000000e+003, 5.21881958e+002
4.74000000e+003, 5.21881958e+002
4.75000000e+003, 5.20415100e+002
4.76000000e+003, 5.20415161e+002
4.77000000e+003, 5.18947144e+002
4.78000000e+003, 5.18947144e+002
4.79000000e+003, 5.17478271e+002
4.80000000e+003, 5.17478271e+002
4.81000000e+003, 5.16010681e+002
4.82000000e+003, 5.16010742e+002
4.83000000e+003, 5.14546814e+002
4.84000000e+003, 5.14546814e+002
4.85000000e+003, 5.13085510e+002
4.86000000e+003, 5.13085510e+002
4.87000000e+003, 5.11623810e+002
4.88000000e+003, 5.11623810e+002
4.89000000e+003, 5.10167542e+002
4.90000000e+003, 5.10167572e+002
4.91000000e+003, 5.08710846e+002
4.92000000e+003, 5.08710876e+002
4.93000000e+003, 5.07251617e+002
4.94000000e+003, 5.07251617e+002
4.95000000e+003, 5.05791534e+002
4.96000000e+003, 5.05791534e+002
4.97000000e+003, 5.04326355e+002
4.98000000e+003, 5.04326385e+002
4.99000000e+003, 5.02859344e+002
5.00000000e+003, 5.02859344e+002
5.01000000e+003, 5.01381470e+002
5.02000000e+003, 5.01381500e+002
5.03000000e+003, 4.99903137e+002
5.04000000e+003, 4.99903198e+002
5.05000000e+003, 4.98412018e+002
5.06000000e+003, 4.98412048e+002
5.07000000e+003, 4.96912384e+002
5.08000000e+003, 4.96912354e+002
5.09000000e+003, 4.95403961e+002
5.10000000e+003, 4.95403900e+002
5.11000000e+003, 4.93885620e+002
5.12000000e+003, 4.93885559e+002
5.13000000e+003, 4.92358337e+002
5.14000000e+003, 4.92358337e+002
5.15000000e+003, 4.90821777e+002
5.16000000e+003, 4.90821808e+002
5.17000000e+003, 4.89271271e+002
5.18000000e+003, 4.89271271e+002
5.19000000e+003, 4.87707397e+002
5.20000000e+003, 4.87707397e+002
5.21000000e+003, 4.86130280e+002
5.22000000e+003, 4.86130310e+002
5.23000000e+003, 4.84527893e+002
5.24000000e+003, 4.84527893e+002
5.25000000e+003, 4.82892212e+002
5.26000000e+003, 4.82892212e+002
5.27000000e+003, 4.81219910e+002
5.28000000e+003, 4.81219910e+002
5.29000000e+003, 4.79509308e+002
5.30000000e+003, 4.79509338e+002
5.31000000e+003, 4.77764252e+002
5.32000000e+003, 4.77764252e+002
5.33000000e+003, 4.75985199e+002
5.34000000e+003, 4.75985199e+002
5.35000000e+003, 4.74180481e+002
5.36000000e+003, 4.74180481e+002
5.37000000e+003, 4.72354492e+002
5.38000000e+003, 4.72354492e+002
5.39000000e+003, 4.70515656e+002
5.40000000e+003, 4.70515656e+002
5.41000000e+003, 4.68671417e+002
5.42000000e+003, 4.68671448e+002
5.43000000e+003, 4.66824249e+002
5.44000000e+003, 4.66824249e+002
5.45000000e+003, 4.64978485e+002
5.46000000e+003, 4.64978424e+002
5.47000000e+003, 4.63136017e+002
5.48000000e+003, 4.63136017e+002
5.49000000e+003, 4.61301758e+002
5.50000000e+003, 4.61301758e+002
5.51000000e+003, 4.59478485e+002
5.52000000e+003, 4.59478516e+002
5.53000000e+003, 4.57666962e+002
5.54000000e+003, 4.57666962e+002
5.55000000e+003, 4.55868896e+002
5.56000000e+003, 4.55868896e+002
5.57000000e+003, 4.54087280e+002
5.58000000e+003, 4.54087280e+002
5.59000000e+003, 4.52319733e+002
5.60000000e+003, 4.52319763e+002
5.61000000e+003, 4.50569366e+002
5.62000000e+003, 4.50569336e+002
5.63000000e+003, 4.48834473e+002
5.64000000e+003, 4.48834473e+002
5.65000000e+003, 4.47116760e+002
5.66000000e+003, 4.47116730e+002
5.67000000e+003, 4.45417877e+002
5.68000000e+003, 4.45417847e+002
5.69000000e+003, 4.43739197e+002
5.70000000e+003, 4.43739197e+002
5.71000000e+003, 4.42081207e+002
5.72000000e+003, 4.42081177e+002
5.73000000e+003, 4.40444946e+002
5.74000000e+003, 4.40444977e+002
5.75000000e+003, 4.38831024e+002
5.76000000e+003, 4.38831024e+002
5.77000000e+003, 4.37239685e+002
5.78000000e+003, 4.37239685e+002
5.79000000e+003, 4.35668549e+002
5.80000000e+003, 4.35668518e+002
5.81000000e+003, 4.34119690e+002
5.82000000e+003, 4.34119690e+002
5.83000000e+003, 4.32590149e+002
5.84000000e+003, 4.32590118e+002
5.85000000e+003, 4.31079956e+002
5.86000000e+003, 4.31079956e+002
5.87000000e+003, 4.29587402e+002
5.88000000e+003, 4.29587402e+002
5.89000000e+003, 4.28112396e+002
5.90000000e+003, 4.28112396e+002
5.91000000e+003, 4.26653961e+002
5.92000000e+003, 4.26653961e+002
5.93000000e+003, 4.25211670e+002
5.94000000e+003, 4.25211670e+002
5.95000000e+003, 4.23785400e+002
5.96000000e+003, 4.23785400e+002
5.97000000e+003, 4.22375549e+002
5.98000000e+003, 4.22375519e+002
5.99000000e+003, 4.20982513e+002
6.00000000e+003, 4.20982483e+002
6.01000000e+003, 4.19605286e+002
6.02000000e+003, 4.19605316e+002
6.03000000e+003, 4.18244354e+002
6.04000000e+003, 4.18244324e+002
6.05000000e+003, 4.16898865e+002
6.06000000e+003, 4.16898895e+002
6.07000000e+003, 4.15568359e+002
6.08000000e+003, 4.15568359e+002
6.09000000e+003, 4.14252350e+002
6.10000000e+003, 4.14252350e+002
6.11000000e+003, 4.12950104e+002
6.12000000e+003, 4.12950073e+002
6.13000000e+003, 4.11662354e+002
6.14000000e+003, 4.11662323e+002
6.15000000e+003, 4.10386414e+002
6.16000000e+003, 4.10386383e+002
6.17000000e+003, 4.09121887e+002
6.18000000e+003, 4.09121918e+002
6.19000000e+003, 4.07868622e+002
6.20000000e+003, 4.07868591e+002
6.21000000e+003, 4.06625488e+002
6.22000000e+003, 4.06625488e+002
6.23000000e+003, 4.05392609e+002
6.24000000e+003, 4.05392609e+002
6.25000000e+003, 4.04170258e+002
6.26000000e+003, 4.04170258e+002
6.27000000e+003, 4.02957642e+002
6.28000000e+003, 4.02957611e+002
6.29000000e+003, 4.01755737e+002
6.30000000e+003, 4.01755768e+002
6.31000000e+003, 4.00563507e+002
6.32000000e+003, 4.00563538e+002
6.33000000e+003, 3.99381592e+002
6.34000000e+003, 3.99381592e+002
6.35000000e+003, 3.98208984e+002
6.36000000e+003, 3.98209015e+002
6.37000000e+003, 3.97045319e+002
6.38000000e+003, 3.97045288e+002
6.39000000e+003, 3.95892395e+002
6.40000000e+003, 3.95892426e+002
6.41000000e+003, 3.94747620e+002
6.42000000e+003, 3.94747620e+002
6.43000000e+003, 3.93611267e+002
6.44000000e+003, 3.93611237e+002
6.45000000e+003, 3.92482178e+002
6.46000000e+003, 3.92482178e+002
6.47000000e+003, 3.91359894e+002
6.48000000e+003, 3.91359894e+002
6.49000000e+003, 3.90244537e+002
6.50000000e+003, 3.90244537e+002
6.51000000e+003, 3.89135071e+002
6.52000000e+003, 3.89135101e+002
6.53000000e+003, 3.88033508e+002
6.54000000e+003, 3.88033508e+002
6.55000000e+003, 3.86939423e+002
6.56000000e+003, 3.86939453e+002
6.57000000e+003, 3.85851349e+002
6.58000000e+003, 3.85851349e+002
6.59000000e+003, 3.84770325e+002
6.60000000e+003, 3.84770325e+002
6.61000000e+003, 3.83695099e+002
6.62000000e+003, 3.83695099e+002
6.63000000e+003, 3.82625244e+002
6.64000000e+003, 3.82625214e+002
6.65000000e+003, 3.81561432e+002
6.66000000e+003, 3.81561432e+002
6.67000000e+003, 3.80503906e+002
6.68000000e+003, 3.80503876e+002
6.69000000e+003, 3.79450989e+002
6.70000000e+003, 3.79450958e+002
6.71000000e+003, 3.78403412e+002
6.72000000e+003, 3.78403412e+002
6.73000000e+003, 3.77359955e+002
6.74000000e+003, 3.77359955e+002
6.75000000e+003, 3.76320587e+002
6.76000000e+003, 3.76320557e+002
6.77000000e+003, 3.75286987e+002
6.78000000e+003, 3.75286987e+002
6.79000000e+003, 3.74257294e+002
6.80000000e+003, 3.74257294e+002
6.81000000e+003, 3.73231873e+002
6.82000000e+003, 3.73231873e+002
6.83000000e+003, 3.72210815e+002
6.84000000e+003, 3.72210815e+002
6.85000000e+003, 3.71194824e+002
6.86000000e+003, 3.71194824e+002
6.87000000e+003, 3.70182861e+002
6.88000000e+003, 3.70182861e+002
6.89000000e+003, 3.69174927e+002
6.90000000e+003, 3.69174927e+002
6.91000000e+003, 3.68170837e+002
6.92000000e+003, 3.68170837e+002
6.93000000e+003, 3.67168121e+002
6.94000000e+003, 3.67168152e+002
6.95000000e+003, 3.66170227e+002
6.96000000e+003, 3.66170227e+002
6.97000000e+003, 3.65176056e+002
6.98000000e+003, 3.65176056e+002
6.99000000e+003, 3.64184662e+002
7.00000000e+003, 3.64184692e+002
7.01000000e+003, 3.63195801e+002
7.02000000e+003, 3.63195801e+002
7.03000000e+003, 3.62211151e+002
7.04000000e+003, 3.62211151e+002
7.05000000e+003, 3.61228485e+002
7.06000000e+003, 3.61228516e+002
7.07000000e+003, 3.60249329e+002
7.08000000e+003, 3.60249329e+002
7.09000000e+003, 3.59273224e+002
7.10000000e+003, 3.59273224e+002
7.11000000e+003, 3.58300110e+002
7.12000000e+003, 3.58300079e+002
7.13000000e+003, 3.57328949e+002
7.14000000e+003, 3.57328949e+002
7.15000000e+003, 3.56362122e+002
7.16000000e+003, 3.56362122e+002
7.17000000e+003, 3.55396484e+002
7.18000000e+003, 3.55396484e+002
7.19000000e+003, 3.54433441e+002
7.20000000e+003, 3.54433441e+002
7.21000000e+003, 3.53471802e+002
7.22000000e+003, 3.53471832e+002
7.23000000e+003, 3.52512390e+002
7.24000000e+003, 3.52512421e+002
7.25000000e+003, 3.51554352e+002
7.26000000e+003, 3.51554352e+002
7.27000000e+003, 3.50598236e+002
7.28000000e+003, 3.50598236e+002
7.29000000e+003, 3.49641968e+002
7.30000000e+003, 3.49641968e+002
7.31000000e+003, 3.48690216e+002
7.32000000e+003, 3.48690216e+002
7.33000000e+003, 3.47739319e+002
7.34000000e+003, 3.47739319e+002
7.35000000e+003, 3.46790009e+002
7.36000000e+003, 3.46790009e+002
7.37000000e+003, 3.45840973e+002
7.38000000e+003, 3.45840973e+002
7.39000000e+003, 3.44893768e+002
7.40000000e+003, 3.44893768e+002
7.41000000e+003, 3.43948242e+002
7.42000000e+003, 3.43948273e+002
7.43000000e+003, 3.43004028e+002
7.44000000e+003, 3.43004028e+002
7.45000000e+003, 3.42059662e+002
7.46000000e+003, 3.42059692e+002
7.47000000e+003, 3.41117554e+002
7.48000000e+003, 3.41117554e+002
7.49000000e+003, 3.40175110e+002
7.50000000e+003, 3.40175110e+002
7.51000000e+003, 3.39233826e+002
7.52000000e+003, 3.39233826e+002
7.53000000e+003, 3.38293060e+002
7.54000000e+003, 3.38293060e+002
7.55000000e+003, 3.37352112e+002
7.56000000e+003, 3.37352112e+002
7.57000000e+003, 3.36412445e+002
7.58000000e+003, 3.36412506e+002
7.59000000e+003, 3.35473206e+002
7.60000000e+003, 3.35473206e+002
7.61000000e+003, 3.34532166e+002
7.62000000e+003, 3.34532135e+002
7.63000000e+003, 3.33591095e+002
7.64000000e+003, 3.33591064e+002
7.65000000e+003, 3.32647369e+002
7.66000000e+003, 3.32647369e+002
7.67000000e+003, 3.31704529e+002
7.68000000e+003, 3.31704529e+002
7.69000000e+003, 3.30763092e+002
7.70000000e+003, 3.30763092e+002
7.71000000e+003, 3.29819244e+002
7.72000000e+003, 3.29819244e+002
7.73000000e+003, 3.28876251e+002
7.74000000e+003, 3.28876282e+002
7.75000000e+003, 3.27929749e+002
7.76000000e+003, 3.27929749e+002
7.77000000e+003, 3.26980469e+002
7.78000000e+003, 3.26980560e+002
7.79000000e+003, 3.26025391e+002
7.80000000e+003, 3.26025421e+002
7.81000000e+003, 3.25072845e+002
7.82000000e+003, 3.25072845e+002
7.83000000e+003, 3.24117859e+002
7.84000000e+003, 3.24117859e+002
7.85000000e+003, 3.23160126e+002
7.86000000e+003, 3.23160126e+002
7.87000000e+003, 3.22196777e+002
7.88000000e+003, 3.22196808e+002
7.89000000e+003, 3.21228119e+002
7.90000000e+003, 3.21228119e+002
7.91000000e+003, 3.20253082e+002
7.92000000e+003, 3.20253082e+002
7.93000000e+003, 3.19271454e+002
7.94000000e+003, 3.19271484e+002
7.95000000e+003, 3.18279633e+002
7.96000000e+003, 3.18279633e+002
7.97000000e+003, 3.17278625e+002
7.98000000e+003, 3.16797546e+002
7.99000000e+003, 3.16306732e+002
8.00000000e+003, 3.15809753e+002
8.01000000e+003, 3.15809753e+002
8.02000000e+003, 3.14764740e+002
8.03000000e+003, 3.14764740e+002
8.04000000e+003, 3.13717560e+002
8.05000000e+003, 3.13717560e+002
8.06000000e+003, 3.12661407e+002
8.07000000e+003, 3.12661407e+002
8.08000000e+003, 3.11596344e+002
8.09000000e+003, 3.11596344e+002
8.10000000e+003, 3.10520416e+002
8.11000000e+003, 3.10520416e+002
8.12000000e+003, 3.09435577e+002
8.13000000e+003, 3.09435577e+002
8.14000000e+003, 3.08341644e+002
8.15000000e+003, 3.08341644e+002
8.16000000e+003, 3.07239685e+002
8.17000000e+003, 3.07239685e+002
8.18000000e+003, 3.06129791e+002
8.19000000e+003, 3.06129791e+002
8.20000000e+003, 3.05014954e+002
8.21000000e+003, 3.05014954e+002
8.22000000e+003, 3.03893738e+002
8.23000000e+003, 3.03893738e+002
8.24000000e+003, 3.02767975e+002
8.25000000e+003, 3.02767975e+002
8.26000000e+003, 3.01640289e+002
8.27000000e+003, 3.01640289e+002
8.28000000e+003, 3.00508972e+002
8.29000000e+003, 3.00508972e+002
8.30000000e+003, 2.99376404e+002
8.31000000e+003, 2.99376404e+002
8.32000000e+003, 2.98242950e+002
8.33000000e+003, 2.98242950e+002
8.34000000e+003, 2.97108551e+002
8.35000000e+003, 2.97108551e+002
8.36000000e+003, 2.95974915e+002
8.37000000e+003, 2.95974915e+002
8.38000000e+003, 2.94843964e+002
8.39000000e+003, 2.94843994e+002
8.40000000e+003, 2.93714569e+002
8.41000000e+003, 2.93714569e+002
8.42000000e+003, 2.92588074e+002
8.43000000e+003, 2.92588074e+002
8.44000000e+003, 2.91463562e+002
8.45000000e+003, 2.91463562e+002
8.46000000e+003, 2.90343079e+002
8.47000000e+003, 2.90343079e+002
8.48000000e+003, 2.89226044e+002
8.49000000e+003, 2.89226044e+002
8.50000000e+003, 2.88113068e+002
8.51000000e+003, 2.88113068e+002
8.52000000e+003, 2.87004547e+002
8.53000000e+003, 2.87004517e+002
8.54000000e+003, 2.85900299e+002
8.55000000e+003, 2.85900269e+002
8.56000000e+003, 2.84801910e+002
8.57000000e+003, 2.84801910e+002
8.58000000e+003, 2.83708710e+002
8.59000000e+003, 2.83708679e+002
8.60000000e+003, 2.82620270e+002
8.61000000e+003, 2.82620270e+002
8.62000000e+003, 2.81538147e+002
8.63000000e+003, 2.81538147e+002
8.64000000e+003, 2.80461548e+002
8.65000000e+003, 2.80461548e+002
8.66000000e+003, 2.79390564e+002
8.67000000e+003, 2.79390564e+002
8.68000000e+003, 2.78326538e+002
8.69000000e+003, 2.78326538e+002
8.70000000e+003, 2.77268494e+002
8.71000000e+003, 2.77268494e+002
8.72000000e+003, 2.76216766e+002
8.73000000e+003, 2.76216766e+002
8.74000000e+003, 2.75171173e+002
8.75000000e+003, 2.75171173e+002
8.76000000e+003, 2.74131378e+002
8.77000000e+003, 2.74131348e+002
8.78000000e+003, 2.73098938e+002
8.79000000e+003, 2.73098907e+002
8.80000000e+003, 2.72072083e+002
8.81000000e+003, 2.72072113e+002
8.82000000e+003, 2.71051117e+002
8.83000000e+003, 2.71051117e+002
8.84000000e+003, 2.70037323e+002
8.85000000e+003, 2.70037323e+002
8.86000000e+003, 2.69028290e+002
8.87000000e+003, 2.69028320e+002
8.88000000e+003, 2.68026428e+002
8.89000000e+003, 2.68026428e+002
8.90000000e+003, 2.67030060e+002
8.91000000e+003, 2.67030060e+002
8.92000000e+003, 2.66040009e+002
8.93000000e+003, 2.66040009e+002
8.94000000e+003, 2.65055939e+002
8.95000000e+003, 2.65055939e+002
8.96000000e+003, 2.64078308e+002
8.97000000e+003, 2.64078308e+002
8.98000000e+003, 2.63105896e+002
8.99000000e+003, 2.63105896e+002
9.00000000e+003, 2.62139984e+002
9.01000000e+003, 2.62139984e+002
9.02000000e+003, 2.61179779e+002
9.03000000e+003, 2.61179779e+002
9.04000000e+003, 2.60225220e+002
9.05000000e+003, 2.60225220e+002
9.06000000e+003, 2.59276459e+002
9.07000000e+003, 2.59276459e+002
9.08000000e+003, 2.58333008e+002
9.09000000e+003, 2.58333008e+002
9.10000000e+003, 2.57394348e+002
9.11000000e+003, 2.57394348e+002
9.12000000e+003, 2.56461823e+002
9.13000000e+003, 2.56461823e+002
9.14000000e+003, 2.55535233e+002
9.15000000e+003, 2.55535233e+002
9.16000000e+003, 2.54613403e+002
9.17000000e+003, 2.54613403e+002
9.18000000e+003, 2.53697250e+002
9.19000000e+003, 2.53697266e+002
9.20000000e+003, 2.52785278e+002
9.21000000e+003, 2.52785278e+002
9.22000000e+003, 2.51879135e+002
9.23000000e+003, 2.51879135e+002
9.24000000e+003, 2.50978165e+002
9.25000000e+003, 2.50978180e+002
9.26000000e+003, 2.50081604e+002
9.27000000e+003, 2.50081604e+002
9.28000000e+003, 2.49189865e+002
9.29000000e+003, 2.49189865e+002
9.30000000e+003, 2.48302597e+002
9.31000000e+003, 2.48302597e+002
9.32000000e+003, 2.47419601e+002
9.33000000e+003, 2.47419601e+002
9.34000000e+003, 2.46541412e+002
9.35000000e+003, 2.46541412e+002
9.36000000e+003, 2.45667618e+002
9.37000000e+003, 2.45667618e+002
9.38000000e+003, 2.44797043e+002
9.39000000e+003, 2.44797043e+002
9.40000000e+003, 2.43931808e+002
9.41000000e+003, 2.43931808e+002
9.42000000e+003, 2.43070557e+002
9.43000000e+003, 2.43070572e+002
9.44000000e+003, 2.42214203e+002
9.45000000e+003, 2.42214203e+002
9.46000000e+003, 2.41361740e+002
9.47000000e+003, 2.41361740e+002
9.48000000e+003, 2.40513855e+002
9.49000000e+003, 2.40513840e+002
9.50000000e+003, 2.39669235e+002


