[Name]
Series 1 at Qout

[Data]
Time [ s ],Qout [ kg m s^-3 ]
2.77000000e+003, 4.01141266e+002
2.78000000e+003, 4.01141266e+002
2.79000000e+003, 3.95228149e+002
2.80000000e+003, 3.95228149e+002
2.81000000e+003, 3.89389679e+002
2.82000000e+003, 3.89389679e+002
2.83000000e+003, 3.83633545e+002
2.84000000e+003, 3.83633545e+002
2.85000000e+003, 3.77967194e+002
2.86000000e+003, 3.77967194e+002
2.87000000e+003, 3.72391968e+002
2.88000000e+003, 3.72391968e+002
2.89000000e+003, 3.66912567e+002
2.90000000e+003, 3.66912567e+002
2.91000000e+003, 3.61533844e+002
2.92000000e+003, 3.58755524e+002
2.93000000e+003, 3.58755524e+002
2.94000000e+003, 3.53534607e+002
2.95000000e+003, 3.53534576e+002
2.96000000e+003, 3.48421844e+002
2.97000000e+003, 3.48421844e+002
2.98000000e+003, 3.43415497e+002
2.99000000e+003, 3.43415497e+002
3.00000000e+003, 3.38511566e+002
3.01000000e+003, 3.38511566e+002
3.02000000e+003, 3.33708466e+002
3.03000000e+003, 3.33708466e+002
3.04000000e+003, 3.29009674e+002
3.05000000e+003, 3.29009705e+002
3.06000000e+003, 3.24418365e+002
3.07000000e+003, 3.24418396e+002
3.08000000e+003, 3.19930084e+002
3.09000000e+003, 3.19930084e+002
3.10000000e+003, 3.15546631e+002
3.11000000e+003, 3.15546631e+002
3.12000000e+003, 3.11266022e+002
3.13000000e+003, 3.11266022e+002
3.14000000e+003, 3.07085022e+002
3.15000000e+003, 3.07085052e+002
3.16000000e+003, 3.03001312e+002
3.17000000e+003, 3.03001312e+002
3.18000000e+003, 2.99014252e+002
3.19000000e+003, 2.99014252e+002
3.20000000e+003, 2.95122192e+002
3.21000000e+003, 2.95122192e+002
3.22000000e+003, 2.91324982e+002
3.23000000e+003, 2.91324982e+002
3.24000000e+003, 2.87621155e+002
3.25000000e+003, 2.87621155e+002
3.26000000e+003, 2.84008179e+002
3.27000000e+003, 2.84008179e+002
3.28000000e+003, 2.80482025e+002
3.29000000e+003, 2.80482025e+002
3.30000000e+003, 2.77040771e+002
3.31000000e+003, 2.77040771e+002
3.32000000e+003, 2.73681641e+002
3.33000000e+003, 2.73681641e+002
3.34000000e+003, 2.70403717e+002
3.35000000e+003, 2.70403687e+002
3.36000000e+003, 2.67206451e+002
3.37000000e+003, 2.67206451e+002
3.38000000e+003, 2.64087250e+002
3.39000000e+003, 2.64087250e+002
3.40000000e+003, 2.61043732e+002
3.41000000e+003, 2.61043732e+002
3.42000000e+003, 2.58074463e+002
3.43000000e+003, 2.58074463e+002
3.44000000e+003, 2.55387878e+002
3.45000000e+003, 2.55387878e+002
3.46000000e+003, 2.52738342e+002
3.47000000e+003, 2.52738342e+002
3.48000000e+003, 2.50139359e+002
3.49000000e+003, 2.50139359e+002
3.50000000e+003, 2.47593231e+002
3.51000000e+003, 2.47593231e+002
3.52000000e+003, 2.44897827e+002
3.53000000e+003, 2.44897827e+002
3.54000000e+003, 2.42481812e+002
3.55000000e+003, 2.42481812e+002
3.56000000e+003, 2.40102356e+002
3.57000000e+003, 2.40102356e+002
3.58000000e+003, 2.37773254e+002
3.59000000e+003, 2.37773254e+002
3.60000000e+003, 2.35489822e+002
3.61000000e+003, 2.35489822e+002
3.62000000e+003, 2.33254623e+002
3.63000000e+003, 2.33254623e+002
3.64000000e+003, 2.31064514e+002
3.65000000e+003, 2.31064514e+002
3.66000000e+003, 2.28920547e+002
3.67000000e+003, 2.28920547e+002
3.68000000e+003, 2.26819443e+002
3.69000000e+003, 2.26819443e+002
3.70000000e+003, 2.24765625e+002
3.71000000e+003, 2.24765656e+002
3.72000000e+003, 2.22753204e+002
3.73000000e+003, 2.22753204e+002
3.74000000e+003, 2.20781067e+002
3.75000000e+003, 2.20781067e+002
3.76000000e+003, 2.18848297e+002
3.77000000e+003, 2.18848297e+002
3.78000000e+003, 2.16957138e+002
3.79000000e+003, 2.16957138e+002
3.80000000e+003, 2.15104095e+002
3.81000000e+003, 2.15104095e+002
3.82000000e+003, 2.13290436e+002
3.83000000e+003, 2.13290436e+002
3.84000000e+003, 2.11513336e+002
3.85000000e+003, 2.11513336e+002
3.86000000e+003, 2.09768433e+002
3.87000000e+003, 2.09768448e+002
3.88000000e+003, 2.08062927e+002
3.89000000e+003, 2.08062943e+002
3.90000000e+003, 2.06389893e+002
3.91000000e+003, 2.06389893e+002
3.92000000e+003, 2.04750717e+002
3.93000000e+003, 2.04750702e+002
3.94000000e+003, 2.03142532e+002
3.95000000e+003, 2.03142532e+002
3.96000000e+003, 2.01567581e+002
3.97000000e+003, 2.01567581e+002
3.98000000e+003, 2.00022476e+002
3.99000000e+003, 2.00022476e+002
4.00000000e+003, 1.98507919e+002
4.01000000e+003, 1.98507919e+002
4.02000000e+003, 1.97022293e+002
4.03000000e+003, 1.97022293e+002
4.04000000e+003, 1.95565811e+002
4.05000000e+003, 1.95565811e+002
4.06000000e+003, 1.94136566e+002
4.07000000e+003, 1.94136566e+002
4.08000000e+003, 1.92734009e+002
4.09000000e+003, 1.92734009e+002
4.10000000e+003, 1.91358017e+002
4.11000000e+003, 1.91358017e+002
4.12000000e+003, 1.90009262e+002
4.13000000e+003, 1.90009262e+002
4.14000000e+003, 1.88682816e+002
4.15000000e+003, 1.88682816e+002
4.16000000e+003, 1.87381699e+002
4.17000000e+003, 1.87381714e+002
4.18000000e+003, 1.86107849e+002
4.19000000e+003, 1.86107849e+002
4.20000000e+003, 1.84855362e+002
4.21000000e+003, 1.84855362e+002
4.22000000e+003, 1.83626678e+002
4.23000000e+003, 1.83626678e+002
4.24000000e+003, 1.82420654e+002
4.25000000e+003, 1.82420654e+002
4.26000000e+003, 1.81235443e+002
4.27000000e+003, 1.81235443e+002
4.28000000e+003, 1.80071075e+002
4.29000000e+003, 1.80071075e+002
4.30000000e+003, 1.78927765e+002
4.31000000e+003, 1.78927765e+002
4.32000000e+003, 1.77805099e+002
4.33000000e+003, 1.77805099e+002
4.34000000e+003, 1.76702011e+002
4.35000000e+003, 1.76702011e+002
4.36000000e+003, 1.75619308e+002
4.37000000e+003, 1.75619308e+002
4.38000000e+003, 1.74554611e+002
4.39000000e+003, 1.74554611e+002
4.40000000e+003, 1.73507370e+002
4.41000000e+003, 1.73507370e+002
4.42000000e+003, 1.72477615e+002
4.43000000e+003, 1.72477615e+002
4.44000000e+003, 1.71464340e+002
4.45000000e+003, 1.71464340e+002
4.46000000e+003, 1.70470078e+002
4.47000000e+003, 1.70470078e+002
4.48000000e+003, 1.69491669e+002
4.49000000e+003, 1.69491669e+002
4.50000000e+003, 1.68529831e+002
4.51000000e+003, 1.68529831e+002
4.52000000e+003, 1.67584610e+002
4.53000000e+003, 1.67584610e+002
4.54000000e+003, 1.66653076e+002
4.55000000e+003, 1.66653076e+002
4.56000000e+003, 1.65737595e+002
4.57000000e+003, 1.65737579e+002
4.58000000e+003, 1.64836960e+002
4.59000000e+003, 1.64836960e+002
4.60000000e+003, 1.63950867e+002
4.61000000e+003, 1.63950867e+002
4.62000000e+003, 1.63080627e+002
4.63000000e+003, 1.63080627e+002
4.64000000e+003, 1.62223969e+002
4.65000000e+003, 1.62223969e+002
4.66000000e+003, 1.61379456e+002
4.67000000e+003, 1.61379456e+002
4.68000000e+003, 1.60548813e+002
4.69000000e+003, 1.60548813e+002
4.70000000e+003, 1.59731339e+002
4.71000000e+003, 1.59731339e+002
4.72000000e+003, 1.58926804e+002
4.73000000e+003, 1.58926819e+002
4.74000000e+003, 1.58134613e+002
4.75000000e+003, 1.58134613e+002
4.76000000e+003, 1.57354996e+002
4.77000000e+003, 1.57354980e+002
4.78000000e+003, 1.56586105e+002
4.79000000e+003, 1.56586105e+002
4.80000000e+003, 1.55828995e+002
4.81000000e+003, 1.55829010e+002
4.82000000e+003, 1.55084244e+002
4.83000000e+003, 1.55084259e+002
4.84000000e+003, 1.54349640e+002
4.85000000e+003, 1.54349640e+002
4.86000000e+003, 1.53626007e+002
4.87000000e+003, 1.53626007e+002
4.88000000e+003, 1.52912369e+002
4.89000000e+003, 1.52912369e+002
4.90000000e+003, 1.52209229e+002
4.91000000e+003, 1.52209229e+002
4.92000000e+003, 1.51516098e+002
4.93000000e+003, 1.51516113e+002
4.94000000e+003, 1.50833481e+002
4.95000000e+003, 1.50833496e+002
4.96000000e+003, 1.50160538e+002
4.97000000e+003, 1.50160553e+002
4.98000000e+003, 1.49496185e+002
4.99000000e+003, 1.49496185e+002
5.00000000e+003, 1.48841324e+002
5.01000000e+003, 1.48841339e+002
5.02000000e+003, 1.48196304e+002
5.03000000e+003, 1.48196304e+002
5.04000000e+003, 1.47560715e+002
5.05000000e+003, 1.47560715e+002
5.06000000e+003, 1.46932373e+002
5.07000000e+003, 1.46932373e+002
5.08000000e+003, 1.46313507e+002
5.09000000e+003, 1.46313507e+002
5.10000000e+003, 1.45702377e+002
5.11000000e+003, 1.45702377e+002
5.12000000e+003, 1.45099838e+002
5.13000000e+003, 1.45099838e+002
5.14000000e+003, 1.44504013e+002
5.15000000e+003, 1.44504013e+002
5.16000000e+003, 1.43916412e+002
5.17000000e+003, 1.43916428e+002
5.18000000e+003, 1.43337128e+002
5.19000000e+003, 1.43337128e+002
5.20000000e+003, 1.42765137e+002
5.21000000e+003, 1.42765137e+002
5.22000000e+003, 1.42201126e+002
5.23000000e+003, 1.42201126e+002
5.24000000e+003, 1.41643753e+002
5.25000000e+003, 1.41643753e+002
5.26000000e+003, 1.41092804e+002
5.27000000e+003, 1.41092804e+002
5.28000000e+003, 1.40549240e+002
5.29000000e+003, 1.40549255e+002
5.30000000e+003, 1.40012756e+002
5.31000000e+003, 1.40012756e+002
5.32000000e+003, 1.39483643e+002
5.33000000e+003, 1.39483643e+002
5.34000000e+003, 1.38960953e+002
5.35000000e+003, 1.38960953e+002
5.36000000e+003, 1.38443024e+002
5.37000000e+003, 1.38443024e+002
5.38000000e+003, 1.37932251e+002
5.39000000e+003, 1.37932251e+002
5.40000000e+003, 1.37426559e+002
5.41000000e+003, 1.37426575e+002
5.42000000e+003, 1.36928757e+002
5.43000000e+003, 1.36928757e+002
5.44000000e+003, 1.36435913e+002
5.45000000e+003, 1.36435898e+002
5.46000000e+003, 1.35950043e+002
5.47000000e+003, 1.35950043e+002
5.48000000e+003, 1.35469055e+002
5.49000000e+003, 1.35469055e+002
5.50000000e+003, 1.34993958e+002
5.51000000e+003, 1.34993958e+002
5.52000000e+003, 1.34524338e+002
5.53000000e+003, 1.34524338e+002
5.54000000e+003, 1.34058502e+002
5.55000000e+003, 1.34058517e+002
5.56000000e+003, 1.33600739e+002
5.57000000e+003, 1.33600739e+002
5.58000000e+003, 1.33146545e+002
5.59000000e+003, 1.33146545e+002
5.60000000e+003, 1.32698380e+002
5.61000000e+003, 1.32698380e+002
5.62000000e+003, 1.32254700e+002
5.63000000e+003, 1.32254700e+002
5.64000000e+003, 1.31816132e+002
5.65000000e+003, 1.31816147e+002
5.66000000e+003, 1.31381561e+002
5.67000000e+003, 1.31381561e+002
5.68000000e+003, 1.30952011e+002
5.69000000e+003, 1.30952011e+002
5.70000000e+003, 1.30527481e+002
5.71000000e+003, 1.30527481e+002
5.72000000e+003, 1.30107544e+002
5.73000000e+003, 1.30107544e+002
5.74000000e+003, 1.29691727e+002
5.75000000e+003, 1.29691727e+002
5.76000000e+003, 1.29281326e+002
5.77000000e+003, 1.29281342e+002
5.78000000e+003, 1.28875290e+002
5.79000000e+003, 1.28875290e+002
5.80000000e+003, 1.28473877e+002
5.81000000e+003, 1.28473877e+002
5.82000000e+003, 1.28075623e+002
5.83000000e+003, 1.28075623e+002
5.84000000e+003, 1.27682327e+002
5.85000000e+003, 1.27682327e+002
5.86000000e+003, 1.27292648e+002
5.87000000e+003, 1.27292656e+002
5.88000000e+003, 1.26908318e+002
5.89000000e+003, 1.26908325e+002
5.90000000e+003, 1.26526810e+002
5.91000000e+003, 1.26526810e+002
5.92000000e+003, 1.26149170e+002
5.93000000e+003, 1.26149178e+002
5.94000000e+003, 1.25775764e+002
5.95000000e+003, 1.25775764e+002
5.96000000e+003, 1.25406364e+002
5.97000000e+003, 1.25406364e+002
5.98000000e+003, 1.25040672e+002
5.99000000e+003, 1.25040665e+002
6.00000000e+003, 1.24678360e+002
6.01000000e+003, 1.24678360e+002
6.02000000e+003, 1.24320015e+002
6.03000000e+003, 1.24320015e+002
6.04000000e+003, 1.23964607e+002
6.05000000e+003, 1.23964615e+002
6.06000000e+003, 1.23612717e+002
6.07000000e+003, 1.23612724e+002
6.08000000e+003, 1.23263870e+002
6.09000000e+003, 1.23263870e+002
6.10000000e+003, 1.22919899e+002
6.11000000e+003, 1.22919899e+002
6.12000000e+003, 1.22577667e+002
6.13000000e+003, 1.22577667e+002
6.14000000e+003, 1.22238983e+002
6.15000000e+003, 1.22238983e+002
6.16000000e+003, 1.21902962e+002
6.17000000e+003, 1.21902962e+002
6.18000000e+003, 1.21570457e+002
6.19000000e+003, 1.21570465e+002
6.20000000e+003, 1.21241089e+002
6.21000000e+003, 1.21241089e+002
6.22000000e+003, 1.20915115e+002
6.23000000e+003, 1.20915115e+002
6.24000000e+003, 1.20592026e+002
6.25000000e+003, 1.20592026e+002
6.26000000e+003, 1.20271706e+002
6.27000000e+003, 1.20271706e+002
6.28000000e+003, 1.19954498e+002
6.29000000e+003, 1.19954498e+002
6.30000000e+003, 1.19640366e+002
6.31000000e+003, 1.19640366e+002
6.32000000e+003, 1.19329025e+002
6.33000000e+003, 1.19329033e+002
6.34000000e+003, 1.19019714e+002
6.35000000e+003, 1.19019714e+002
6.36000000e+003, 1.18713211e+002
6.37000000e+003, 1.18713219e+002
6.38000000e+003, 1.18409485e+002
6.39000000e+003, 1.18409485e+002
6.40000000e+003, 1.18108704e+002
6.41000000e+003, 1.18108704e+002
6.42000000e+003, 1.17810661e+002
6.43000000e+003, 1.17810661e+002
6.44000000e+003, 1.17514160e+002
6.45000000e+003, 1.17514160e+002
6.46000000e+003, 1.17220207e+002
6.47000000e+003, 1.17220207e+002
6.48000000e+003, 1.16929214e+002
6.49000000e+003, 1.16929214e+002
6.50000000e+003, 1.16640358e+002
6.51000000e+003, 1.16640358e+002
6.52000000e+003, 1.16354546e+002
6.53000000e+003, 1.16354553e+002
6.54000000e+003, 1.16071724e+002
6.55000000e+003, 1.16071732e+002
6.56000000e+003, 1.15790215e+002
6.57000000e+003, 1.15790215e+002
6.58000000e+003, 1.15511902e+002
6.59000000e+003, 1.15511902e+002
6.60000000e+003, 1.15235252e+002
6.61000000e+003, 1.15235260e+002
6.62000000e+003, 1.14961075e+002
6.63000000e+003, 1.14961075e+002
6.64000000e+003, 1.14688545e+002
6.65000000e+003, 1.14688545e+002
6.66000000e+003, 1.14418533e+002
6.67000000e+003, 1.14418533e+002
6.68000000e+003, 1.14151421e+002
6.69000000e+003, 1.14151428e+002
6.70000000e+003, 1.13885941e+002
6.71000000e+003, 1.13885941e+002
6.72000000e+003, 1.13622238e+002
6.73000000e+003, 1.13622246e+002
6.74000000e+003, 1.13360611e+002
6.75000000e+003, 1.13360611e+002
6.76000000e+003, 1.13100571e+002
6.77000000e+003, 1.13100578e+002
6.78000000e+003, 1.12842934e+002
6.79000000e+003, 1.12842934e+002
6.80000000e+003, 1.12587349e+002
6.81000000e+003, 1.12587357e+002
6.82000000e+003, 1.12333359e+002
6.83000000e+003, 1.12333359e+002
6.84000000e+003, 1.12081612e+002
6.85000000e+003, 1.12081612e+002
6.86000000e+003, 1.11831871e+002
6.87000000e+003, 1.11831871e+002
6.88000000e+003, 1.11584183e+002
6.89000000e+003, 1.11584183e+002
6.90000000e+003, 1.11337563e+002
6.91000000e+003, 1.11337563e+002
6.92000000e+003, 1.11093124e+002
6.93000000e+003, 1.11093124e+002
6.94000000e+003, 1.10850471e+002
6.95000000e+003, 1.10850471e+002
6.96000000e+003, 1.10609375e+002
6.97000000e+003, 1.10609375e+002
6.98000000e+003, 1.10369972e+002
6.99000000e+003, 1.10369972e+002
7.00000000e+003, 1.10132324e+002
7.01000000e+003, 1.10132324e+002
7.02000000e+003, 1.09896767e+002
7.03000000e+003, 1.09896767e+002
7.04000000e+003, 1.09662498e+002
7.05000000e+003, 1.09662498e+002
7.06000000e+003, 1.09430313e+002
7.07000000e+003, 1.09430313e+002
7.08000000e+003, 1.09199646e+002
7.09000000e+003, 1.09199646e+002
7.10000000e+003, 1.08969742e+002
7.11000000e+003, 1.08969742e+002
7.12000000e+003, 1.08742050e+002
7.13000000e+003, 1.08742050e+002
7.14000000e+003, 1.08516075e+002
7.15000000e+003, 1.08516075e+002
7.16000000e+003, 1.08291328e+002
7.17000000e+003, 1.08291328e+002
7.18000000e+003, 1.08067856e+002
7.19000000e+003, 1.08067863e+002
7.20000000e+003, 1.07846268e+002
7.21000000e+003, 1.07846268e+002
7.22000000e+003, 1.07625298e+002
7.23000000e+003, 1.07625305e+002
7.24000000e+003, 1.07406647e+002
7.25000000e+003, 1.07406654e+002
7.26000000e+003, 1.07188698e+002
7.27000000e+003, 1.07188698e+002
7.28000000e+003, 1.06972542e+002
7.29000000e+003, 1.06972542e+002
7.30000000e+003, 1.06758202e+002
7.31000000e+003, 1.06758202e+002
7.32000000e+003, 1.06545082e+002
7.33000000e+003, 1.06545082e+002
7.34000000e+003, 1.06333122e+002
7.35000000e+003, 1.06333122e+002
7.36000000e+003, 1.06122688e+002
7.37000000e+003, 1.06122688e+002
7.38000000e+003, 1.05913635e+002
7.39000000e+003, 1.05913635e+002
7.40000000e+003, 1.05705765e+002
7.41000000e+003, 1.05705765e+002
7.42000000e+003, 1.05499672e+002
7.43000000e+003, 1.05499672e+002
7.44000000e+003, 1.05294510e+002
7.45000000e+003, 1.05294510e+002
7.46000000e+003, 1.05090530e+002
7.47000000e+003, 1.05090530e+002
7.48000000e+003, 1.04888199e+002
7.49000000e+003, 1.04888206e+002
7.50000000e+003, 1.04686913e+002
7.51000000e+003, 1.04686913e+002
7.52000000e+003, 1.04486877e+002
7.53000000e+003, 1.04486885e+002
7.54000000e+003, 1.04288338e+002
7.55000000e+003, 1.04288338e+002
7.56000000e+003, 1.04091225e+002
7.57000000e+003, 1.04091225e+002
7.58000000e+003, 1.03894470e+002
7.59000000e+003, 1.03894470e+002
7.60000000e+003, 1.03699127e+002
7.61000000e+003, 1.03699127e+002
7.62000000e+003, 1.03505295e+002
7.63000000e+003, 1.03505295e+002
7.64000000e+003, 1.03312340e+002
7.65000000e+003, 1.03312340e+002
7.66000000e+003, 1.03120476e+002
7.67000000e+003, 1.03120476e+002
7.68000000e+003, 1.02929588e+002
7.69000000e+003, 1.02929596e+002
7.70000000e+003, 1.02740120e+002
7.71000000e+003, 1.02740128e+002
7.72000000e+003, 1.02551407e+002
7.73000000e+003, 1.02551407e+002
7.74000000e+003, 1.02363350e+002
7.75000000e+003, 1.02363350e+002
7.76000000e+003, 1.02176910e+002
7.77000000e+003, 1.02176910e+002
7.78000000e+003, 1.01991287e+002
7.79000000e+003, 1.01991287e+002
7.80000000e+003, 1.01806885e+002
7.81000000e+003, 1.01806885e+002
7.82000000e+003, 1.01623871e+002
7.83000000e+003, 1.01623871e+002
7.84000000e+003, 1.01441162e+002
7.85000000e+003, 1.01441162e+002
7.86000000e+003, 1.01259865e+002
7.87000000e+003, 1.01259865e+002
7.88000000e+003, 1.01079750e+002
7.89000000e+003, 1.01079750e+002
7.90000000e+003, 1.00900345e+002
7.91000000e+003, 1.00900352e+002
7.92000000e+003, 1.00722168e+002
7.93000000e+003, 1.00722168e+002
7.94000000e+003, 1.00544556e+002
7.95000000e+003, 1.00544556e+002
7.96000000e+003, 1.00367569e+002
7.97000000e+003, 1.00367577e+002
7.98000000e+003, 1.00192329e+002
7.99000000e+003, 1.00192329e+002
8.00000000e+003, 1.00017220e+002
8.01000000e+003, 1.00017220e+002
8.02000000e+003, 9.98438721e+001
8.03000000e+003, 9.98438721e+001
8.04000000e+003, 9.96705780e+001
8.05000000e+003, 9.96705780e+001
8.06000000e+003, 9.94988480e+001
8.07000000e+003, 9.94988480e+001
8.08000000e+003, 9.93280869e+001
8.09000000e+003, 9.93280869e+001
8.10000000e+003, 9.91579208e+001
8.11000000e+003, 9.91579208e+001
8.12000000e+003, 9.89887466e+001
8.13000000e+003, 9.89887466e+001
8.14000000e+003, 9.88208466e+001
8.15000000e+003, 9.88208466e+001
8.16000000e+003, 9.86535110e+001
8.17000000e+003, 9.86535187e+001
8.18000000e+003, 9.84873199e+001
8.19000000e+003, 9.84873199e+001
8.20000000e+003, 9.83221359e+001
8.21000000e+003, 9.83221436e+001
8.22000000e+003, 9.81572723e+001
8.23000000e+003, 9.81572723e+001
8.24000000e+003, 9.79935455e+001
8.25000000e+003, 9.79935455e+001
8.26000000e+003, 9.78305969e+001
8.27000000e+003, 9.78305969e+001
8.28000000e+003, 9.76682739e+001
8.29000000e+003, 9.76682739e+001
8.30000000e+003, 9.75062637e+001
8.31000000e+003, 9.75062637e+001
8.32000000e+003, 9.73457108e+001
8.33000000e+003, 9.73457108e+001
8.34000000e+003, 9.71854553e+001
8.35000000e+003, 9.71854630e+001
8.36000000e+003, 9.70259476e+001
8.37000000e+003, 9.70259476e+001
8.38000000e+003, 9.68674469e+001
8.39000000e+003, 9.68674469e+001
8.40000000e+003, 9.67094803e+001
8.41000000e+003, 9.67094879e+001
8.42000000e+003, 9.65528946e+001
8.43000000e+003, 9.65528946e+001
8.44000000e+003, 9.63968430e+001
8.45000000e+003, 9.63968430e+001
8.46000000e+003, 9.62417145e+001
8.47000000e+003, 9.62417145e+001
8.48000000e+003, 9.60871582e+001
8.49000000e+003, 9.60871582e+001
8.50000000e+003, 9.59332504e+001
8.51000000e+003, 9.59332504e+001
8.52000000e+003, 9.57796402e+001
8.53000000e+003, 9.57796478e+001
8.54000000e+003, 9.56274872e+001
8.55000000e+003, 9.56274948e+001
8.56000000e+003, 9.54759064e+001
8.57000000e+003, 9.54759064e+001
8.58000000e+003, 9.53250580e+001
8.59000000e+003, 9.53250580e+001
8.60000000e+003, 9.51747208e+001
8.61000000e+003, 9.51747208e+001
8.62000000e+003, 9.50251694e+001
8.63000000e+003, 9.50251694e+001
8.64000000e+003, 9.48760757e+001
8.65000000e+003, 9.48760757e+001
8.66000000e+003, 9.47278900e+001
8.67000000e+003, 9.47278900e+001
8.68000000e+003, 9.45802536e+001
8.69000000e+003, 9.45802536e+001
8.70000000e+003, 9.44331741e+001
8.71000000e+003, 9.44331741e+001
8.72000000e+003, 9.42863846e+001
8.73000000e+003, 9.42863846e+001
8.74000000e+003, 9.41408997e+001
8.75000000e+003, 9.41408997e+001
8.76000000e+003, 9.39956512e+001
8.77000000e+003, 9.39956512e+001
8.78000000e+003, 9.38512268e+001
8.79000000e+003, 9.38512268e+001
8.80000000e+003, 9.37075729e+001
8.81000000e+003, 9.37075729e+001
8.82000000e+003, 9.35648804e+001
8.83000000e+003, 9.35648804e+001
8.84000000e+003, 9.34223557e+001
8.85000000e+003, 9.34223557e+001
8.86000000e+003, 9.32810364e+001
8.87000000e+003, 9.32810364e+001
8.88000000e+003, 9.31398773e+001
8.89000000e+003, 9.31398773e+001
8.90000000e+003, 9.29994049e+001
8.91000000e+003, 9.29994049e+001
8.92000000e+003, 9.28596497e+001
8.93000000e+003, 9.28596573e+001
8.94000000e+003, 9.27199173e+001
8.95000000e+003, 9.27199173e+001
8.96000000e+003, 9.25808868e+001
8.97000000e+003, 9.25808868e+001
8.98000000e+003, 9.24429016e+001
8.99000000e+003, 9.24429016e+001
9.00000000e+003, 9.23055725e+001
9.01000000e+003, 9.23055725e+001
9.02000000e+003, 9.21683731e+001
9.03000000e+003, 9.21683731e+001
9.04000000e+003, 9.20322037e+001
9.05000000e+003, 9.20322037e+001
9.06000000e+003, 9.18967361e+001
9.07000000e+003, 9.18967361e+001
9.08000000e+003, 9.17617111e+001
9.09000000e+003, 9.17617111e+001
9.10000000e+003, 9.16271439e+001
9.11000000e+003, 9.16271439e+001
9.12000000e+003, 9.14932022e+001
9.13000000e+003, 9.14932022e+001
9.14000000e+003, 9.13598251e+001
9.15000000e+003, 9.13598251e+001
9.16000000e+003, 9.12272873e+001
9.17000000e+003, 9.12272873e+001
9.18000000e+003, 9.10949478e+001
9.19000000e+003, 9.10949478e+001
9.20000000e+003, 9.09630280e+001
9.21000000e+003, 9.09630280e+001
9.22000000e+003, 9.08318481e+001
9.23000000e+003, 9.08318481e+001
9.24000000e+003, 9.07010574e+001
9.25000000e+003, 9.07010574e+001
9.26000000e+003, 9.05709534e+001
9.27000000e+003, 9.05709534e+001
9.28000000e+003, 9.04413071e+001
9.29000000e+003, 9.04413071e+001
9.30000000e+003, 9.03124771e+001
9.31000000e+003, 9.03124771e+001
9.32000000e+003, 9.01839142e+001
9.33000000e+003, 9.01839142e+001
9.34000000e+003, 9.00559006e+001
9.35000000e+003, 9.00559006e+001
9.36000000e+003, 8.99282379e+001
9.37000000e+003, 8.99282379e+001
9.38000000e+003, 8.98014603e+001
9.39000000e+003, 8.98014679e+001
9.40000000e+003, 8.96751022e+001
9.41000000e+003, 8.96751022e+001
9.42000000e+003, 8.95491943e+001
9.43000000e+003, 8.95491943e+001
9.44000000e+003, 8.94237976e+001
9.45000000e+003, 8.94238052e+001
9.46000000e+003, 8.92988510e+001
9.47000000e+003, 8.92988510e+001
9.48000000e+003, 8.91746216e+001
9.49000000e+003, 8.91746216e+001
9.50000000e+003, 8.90507050e+001


